0,1,2
16.247087,-29.15198,normal
-29.085228,-64.45648,normal
-11.743773,38.495083,normal
14.955107,-107.93467,normal
-55.594387,9.016931,normal
8.575464,73.532234,normal
-30.100319,-65.84707,normal
41.405243,-14.92428,normal
-34.790665,-77.072495,normal
-71.65361,-40.361485,normal
-71.05613,-33.50193,normal
-52.668198,1.3483411,normal
-39.23288,84.646545,normal
-80.02238,-43.58585,normal
-20.731712,-75.206535,normal
-37.524025,77.41247,normal
50.615585,37.841137,normal
-25.804953,25.504158,normal
13.490821,27.015823,normal
54.795166,-66.57476,normal
-44.397045,-34.012592,normal
-36.445457,77.79597,normal
22.209654,45.697495,normal
54.608578,22.45372,normal
14.561101,-59.204662,normal
-101.27714,6.656047,normal
20.204504,12.548698,normal
-9.330976,42.151257,normal
-15.528903,23.822115,normal
39.819725,-72.40252,normal
52.764343,-68.02191,normal
95.12328,-10.475604,normal
102.56312,-11.332778,normal
-53.099373,2.1666107,normal
98.52211,-8.55086,normal
-46.82578,51.982075,normal
-28.47433,-0.38278356,normal
34.301514,-59.51672,normal
80.58633,2.9231045,normal
-58.831226,13.51377,normal
5.662358,0.010351083,normal
-11.728299,-34.367107,normal
29.544508,-0.8547401,normal
14.360316,-59.45414,normal
-76.635506,-39.236263,normal
35.42171,-38.49131,normal
-12.874035,-44.344856,normal
63.179188,-8.974798,normal
19.098663,-8.719981,normal
55.340725,-34.123196,normal
-61.182796,54.58243,normal
-29.154436,-11.514662,normal
34.382126,-99.980774,normal
-33.812565,0.8866861,normal
93.94425,46.751823,normal
-6.065141,-28.820938,normal
-64.44883,-59.10906,normal
52.709347,-60.015636,normal
32.144165,76.03208,normal
-39.44697,-43.95055,normal
-47.47153,62.692074,normal
101.24172,-26.503628,normal
3.0086558,-5.07895,normal
25.11055,-31.172827,normal
-10.907931,35.325245,normal
-84.47425,-15.956668,normal
-27.378077,-0.37728363,normal
-5.647439,-28.154451,normal
-3.72961,-102.01978,normal
4.04859,15.077714,normal
-44.87571,-30.906376,normal
50.321667,36.22249,normal
51.026306,6.9977446,normal
8.642958,-58.1211,normal
-10.594306,-37.933334,normal
-37.938866,-16.751812,normal
34.41976,21.002943,normal
-53.620968,-2.2658644,normal
-6.2068563,-57.41715,normal
14.614084,-37.7568,normal
13.990117,28.988483,normal
-32.82967,0.8902032,normal
-8.509034,33.369408,normal
40.292458,3.4920404,normal
-73.39846,-51.49926,normal
29.715776,85.08685,normal
-46.02309,-24.617092,normal
-34.125748,-24.722008,normal
29.749392,-15.769266,normal
75.258286,71.450386,normal
-21.357483,20.40029,normal
-22.09677,33.13862,normal
55.849323,21.598114,normal
-20.205599,23.976118,normal
35.081963,77.25264,normal
-26.369974,18.792519,normal
73.461,13.577548,normal
-39.419582,-27.445044,normal
24.502224,-100.265564,normal
-103.83465,4.4525447,normal
3.564014,-32.604652,normal
-37.504917,-48.772243,normal
33.72884,-100.951065,normal
-11.075256,7.0694723,normal
-4.3596077,-11.6114025,normal
-4.3088717,109.307816,normal
41.582634,76.76188,normal
-72.09614,-36.990112,normal
3.7844605,-87.19635,normal
1.6791813,30.956377,normal
-22.711771,-59.541973,normal
97.05987,-10.309744,normal
31.965948,-14.351777,normal
-9.57434,-96.154175,normal
-15.426774,48.064358,normal
-91.660904,9.336234,normal
19.834373,29.12983,normal
-70.53733,-18.41092,normal
-59.378956,-7.0564103,normal
-14.511235,-35.33845,normal
-47.248875,-32.01501,normal
-36.996964,-79.62276,normal
-21.531883,22.610325,normal
17.681787,58.6036,normal
26.660456,2.6989164,normal
-91.53228,-34.10593,normal
-40.682217,81.12293,normal
90.634964,19.762255,normal
-79.85342,4.2157946,normal
-37.46658,-26.102932,normal
54.79772,20.42587,normal
15.941937,25.90642,normal
46.493446,-1.0377558,normal
-52.509212,57.643494,normal
103.86332,-29.444767,normal
21.960629,44.745197,normal
-30.927198,56.14359,normal
-74.85308,43.52064,normal
25.637245,-2.7033038,normal
-53.070618,-0.11350505,normal
95.72955,15.281755,normal
-20.955597,-11.606087,normal
-59.585373,22.814762,normal
-2.0521224,-62.945568,normal
-28.662306,7.8441944,normal
-14.658542,33.04669,normal
-33.58978,36.741684,normal
-90.80555,12.276339,normal
56.444073,-10.9398775,normal
-83.35668,-21.408691,normal
-31.500269,21.062717,normal
-20.226507,24.815014,normal
-65.821915,-28.618696,normal
29.08785,-16.888123,normal
-30.36127,-22.551178,normal
29.211433,84.60736,normal
-8.263336,-83.06749,normal
10.491614,-107.97354,normal
-38.995132,-82.599144,normal
8.610364,-19.218801,normal
-23.564077,-14.803526,normal
41.238514,-31.188894,normal
45.47167,-49.004288,normal
25.289669,-29.334599,normal
97.742226,-9.55597,normal
-13.085514,51.577766,normal
25.251148,-6.702019,normal
51.104076,6.9915724,normal
-7.658126,-40.9117,normal
1.0252535,56.538036,normal
44.24652,-48.91128,normal
-38.642998,57.1896,normal
24.821712,-61.810543,normal
-0.7335451,44.82741,normal
35.880054,37.05687,normal
-41.470146,-87.486336,normal
-21.276648,-62.733627,normal
-33.09788,-42.25088,normal
84.858345,-33.073578,normal
100.84183,-26.026943,normal
-1.3775908,104.23378,normal
-33.61804,-73.20111,normal
66.16761,-17.188257,normal
-61.709404,-48.83215,normal
-22.194899,34.723057,normal
-30.521866,-22.767906,normal
57.195816,-33.603867,normal
96.629524,0.09948444,normal
-40.748356,-85.40413,normal
4.640615,11.090184,normal
19.526625,-14.83339,normal
-17.89043,-8.054178,normal
47.80073,-50.05598,normal
-10.650178,-91.75031,normal
52.85413,5.049843,normal
-45.68184,10.902631,normal
-28.741598,12.883717,normal
62.90782,-10.491275,normal
54.734875,21.20303,normal
91.444824,19.541481,normal
-92.06371,-9.318576,normal
-11.965406,-44.209496,normal
-35.79414,-24.294046,normal
68.68871,-57.27577,normal
-85.985176,2.7818024,normal
59.79793,-86.59423,normal
-20.805185,-62.277275,normal
10.912121,-33.749138,normal
-37.9731,-48.935886,normal
92.84095,18.168713,normal
-32.896324,-75.82393,normal
12.134573,-18.23559,normal
-35.3479,78.18869,normal
100.34592,-25.35921,normal
53.737946,-2.4635575,normal
56.36318,-18.039663,normal
42.579987,-31.324411,normal
-32.92705,34.125538,normal
-30.162312,60.264816,normal
-35.056736,22.473211,normal
-32.975777,33.483395,normal
-2.0873256,-74.84983,normal
-40.193493,-85.04657,normal
-29.153854,-11.516472,normal
26.091036,-29.545004,normal
-88.52083,-23.765863,normal
1.7975266,-105.898346,normal
22.76654,-71.04905,normal
-52.772152,13.347653,normal
29.885355,-87.85372,normal
-32.206932,-12.311254,normal
53.554466,-2.6237953,normal
52.952652,-69.555595,normal
62.20092,-4.800467,normal
44.035995,-8.600556,normal
29.522945,2.8956597,normal
-30.100317,-65.84707,normal
13.999551,41.196774,normal
-36.66009,51.0875,normal
-55.467995,7.000296,normal
-60.247932,51.736286,normal
-66.818695,31.45296,normal
-1.1880904,35.737263,normal
21.994726,45.367275,normal
-63.212513,25.959993,normal
-7.07134,-58.966427,normal
57.487137,-85.56963,normal
102.390076,-27.824896,normal
54.19603,4.2900147,normal
3.1992009,-66.62896,normal
61.25414,-32.21031,normal
-16.02713,73.212685,normal
27.893007,5.544167,normal
-11.192322,16.586359,normal
-71.07008,47.041283,normal
-68.48249,-54.85185,normal
-3.6842515,46.945198,normal
-21.097372,25.347454,normal
-62.696842,20.498394,normal
26.1523,-89.44187,normal
-46.831516,31.829681,normal
-38.22928,67.81502,normal
-87.05485,-20.145393,normal
27.619673,-103.482765,normal
-82.491005,0.6276095,normal
102.664,-7.9620237,normal
91.54891,19.503965,normal
11.002133,-82.50664,normal
-7.3413024,-99.452034,normal
-27.95774,11.900781,normal
-7.790791,-2.1629834,normal
2.3196068,46.47014,normal
-14.133099,-34.049522,normal
29.297216,-85.67828,normal
-71.64357,-33.545334,normal
-40.944122,-15.68137,normal
-0.8484838,-32.682278,normal
46.38944,76.43297,normal
0.11716541,12.102363,normal
-9.468735,41.945007,normal
-41.952988,-49.73611,normal
-85.53882,-15.006241,normal
-60.144127,59.05819,normal
-5.0225344,-13.574142,normal
-28.208271,-70.274376,normal
49.1473,2.2780368,normal
-9.734004,-44.22,normal
27.6018,16.5585,normal
20.155237,27.839909,normal
47.798237,78.45336,normal
-41.854916,-57.195843,normal
8.335292,-57.506176,normal
-15.097313,10.153334,normal
4.4148793,11.234446,normal
8.919147,42.321552,normal
-89.153725,-32.037453,normal
-25.85792,70.86795,normal
-39.70146,-83.72058,normal
-67.67482,-24.050852,normal
-65.907555,-29.20066,normal
-70.20191,30.44759,normal
-3.2442899,-1.1501958,normal
19.370903,-107.05801,normal
-7.6679664,-80.64241,normal
27.866425,5.7827215,normal
14.786829,-108.15991,normal
40.54938,3.508749,normal
27.781006,-98.587006,normal
42.02186,49.733536,normal
63.824368,-5.386499,normal
15.792666,89.379745,normal
40.31519,-73.007774,normal
-45.354633,37.157307,normal
-54.406338,-59.01897,normal
-27.766775,13.477814,normal
59.137913,20.471811,normal
-21.222883,35.17882,normal
24.77606,-104.79497,normal
14.780268,23.970827,normal
-19.611008,4.311261,normal
-17.472229,24.808268,normal
-14.995825,17.145214,normal
-45.47424,13.614904,normal
92.74198,17.482761,normal
22.159761,5.572702,normal
4.1781116,-96.67063,normal
38.748375,85.515854,normal
-3.8240514,-27.918226,normal
-62.341335,18.063787,normal
-56.890423,-0.13898481,normal
-77.53908,6.36006,normal
-99.400894,4.599601,normal
-4.9971666,-101.04044,normal
-17.963863,35.121025,normal
41.769135,71.93618,normal
-90.73358,-18.013525,normal
59.188892,-35.84627,normal
51.710697,10.420447,normal
-54.842064,46.607906,normal
-58.320507,-53.603596,normal
65.63354,-5.902361,normal
-3.4740906,62.941196,normal
31.800467,-102.68463,normal
16.76748,0.7249707,normal
-28.105532,-25.914373,normal
31.012918,-14.409831,normal
-4.453664,-13.779423,normal
-36.14282,-37.73176,normal
3.9248207,-95.68906,normal
61.4205,20.265963,normal
-34.890957,-10.364321,normal
23.221664,-1.1687698,normal
-10.56901,-41.57465,normal
-30.420769,5.438499,normal
29.533237,74.074486,normal
16.237288,-2.7144113,normal
-48.321655,5.195237,normal
15.677547,-107.45376,normal
-17.739784,38.22697,normal
-34.309532,22.918251,normal
9.896105,46.074467,normal
-27.89054,36.577305,normal
-26.890516,11.953529,normal
-3.5065963,-77.170456,normal
-11.513601,-90.02027,normal
19.618486,28.264748,normal
21.868116,44.996765,normal
-13.49854,27.974586,normal
75.88603,72.269455,normal
-44.80537,45.79891,normal
-27.191477,30.041292,normal
30.893934,-13.995901,normal
-15.030209,29.279528,normal
24.670353,-99.289154,normal
-9.711073,50.760925,normal
-9.007902,-41.211063,normal
-7.5771074,30.638636,normal
-6.679202,-2.6909368,normal
-53.643814,-2.5895112,normal
53.68207,-58.668427,normal
27.085598,2.3158493,normal
-72.54139,52.990707,normal
56.833073,-36.23918,normal
10.537755,-85.559074,normal
-34.651043,-26.993671,normal
12.204912,-22.827488,normal
-60.99887,57.177654,normal
94.359924,11.271627,normal
-70.36156,51.52854,normal
58.577354,-36.772343,normal
-15.420232,78.6326,normal
-3.7595,-12.925062,normal
58.323883,-33.69776,normal
69.79741,-10.931768,normal
-66.51048,34.30684,normal
-70.96095,-18.355875,normal
13.276622,35.802036,normal
80.443504,29.838142,normal
-34.20807,-10.549488,normal
5.6262074,0.030251797,normal
-44.48058,69.70017,normal
73.662384,12.097327,normal
3.780082,-88.26886,normal
95.16352,5.9292817,normal
-37.691425,-47.77644,normal
18.832417,87.313385,normal
-62.324894,17.452532,normal
-34.461906,-9.960263,normal
19.085896,30.761253,normal
-39.285343,54.49636,normal
-40.69179,65.99744,normal
10.8890295,-32.44935,normal
24.697071,-7.7562113,normal
-102.46562,2.2609875,normal
-17.059828,27.827515,normal
15.995218,-35.886063,normal
61.003075,-4.208137,normal
-68.20196,0.8614437,normal
-85.52824,-20.760366,normal
22.86821,44.600037,normal
-100.82827,-0.9167982,normal
73.26873,13.51651,normal
3.3684676,-27.039822,normal
-10.972,6.199188,normal
-38.685295,50.256294,normal
-0.8743435,0.24432598,normal
-1.2015496,31.400398,normal
-58.531338,60.302147,normal
-14.136331,-33.886166,normal
-15.487655,16.6248,normal
-22.650488,29.125517,normal
-43.885704,-34.677227,normal
-20.142176,-69.64408,normal
56.94962,28.0048,normal
10.313336,-22.51912,normal
-74.41609,-19.182932,normal
75.965866,-40.04467,normal
-89.55563,-23.336418,normal
23.302883,-70.728355,normal
-25.202112,17.914986,normal
81.11757,-33.386486,normal
42.692173,-14.333238,normal
-44.626225,34.4095,normal
-79.57644,-50.805748,normal
-60.078922,49.32007,normal
1.5827103,-69.34545,normal
-64.17937,40.48886,normal
-22.733475,-59.58278,normal
-83.86567,-0.29840818,normal
-5.841735,-12.87465,normal
-46.313263,59.871887,normal
-45.942734,-35.014698,normal
-10.724831,5.3535914,normal
61.293816,-4.489398,normal
-30.571396,57.91382,normal
2.1080627,35.149746,normal
-35.478912,-77.626656,normal
92.29736,42.144825,normal
-72.64884,53.481525,normal
16.924461,33.90599,normal
-11.110866,46.756367,normal
-20.129387,59.07304,normal
55.62256,-8.743001,normal
13.438274,43.54816,normal
4.018846,-92.236595,normal
-2.504704,-75.0758,normal
53.422855,22.219284,normal
-26.882143,6.0826926,normal
-53.649055,24.626623,normal
34.685074,-99.157036,normal
9.330556,73.28864,normal
23.981682,45.02492,normal
5.0202117,50.832863,normal
-50.49297,52.715405,normal
-46.823917,6.154925,normal
-50.81654,-11.739875,normal
11.2002735,45.222816,normal
38.482426,44.227585,normal
-45.025604,47.09829,normal
-19.873644,37.952686,normal
27.336983,-89.438484,normal
38.061703,43.981747,normal
-71.652145,-33.231133,normal
56.59184,22.764654,normal
8.557186,73.485344,normal
-7.6448593,-58.994293,normal
-0.3564265,101.601265,normal
57.478287,-27.519598,normal
-25.086946,18.289223,normal
71.90402,-62.310474,normal
-28.968798,20.232023,normal
11.600141,70.58005,normal
51.00457,37.88751,normal
-10.352972,-86.39992,normal
32.210167,-102.35985,normal
-28.930084,2.7433648,normal
16.434843,-7.0229454,normal
-6.6872187,42.13373,normal
-1.3918198,-0.18681031,normal
-1.5498987,-36.237236,normal
-85.43636,-15.08948,normal
-63.82733,38.684772,normal
21.3767,-3.7863815,normal
-90.92214,11.191451,normal
14.8359165,-66.23663,normal
-3.9924572,-61.11448,normal
31.34455,68.724335,normal
-37.603607,-80.49211,normal
-67.87769,-54.825897,normal
-42.8826,25.172533,normal
-29.150211,74.44464,normal
-10.681599,-28.16305,normal
7.4612007,68.17814,normal
16.570795,-33.195538,normal
-91.93924,-9.360882,normal
-70.39896,51.54497,normal
-42.311855,-23.38051,normal
6.320401,-96.513504,normal
-90.776215,-40.625576,normal
60.997654,-39.153774,normal
-41.612503,-87.39965,normal
-73.49284,-51.555336,normal
72.880806,-70.93908,normal
-37.73005,-48.13894,normal
-90.91802,-33.698444,normal
-57.817795,31.235815,normal
-60.44762,39.388775,normal
1.7502489,-69.07731,normal
65.83191,-29.748018,normal
-66.31204,-26.003723,normal
13.978969,-65.839386,normal
-30.937355,7.979259,normal
59.201332,-35.193832,normal
-12.031055,31.914322,normal
30.259295,-88.631165,normal
-39.072716,51.330204,normal
-45.0902,78.72912,normal
-28.20823,-70.27516,normal
-15.708415,23.013908,normal
-33.308342,66.31676,normal
-19.856731,-61.30503,normal
6.189438,-35.90087,normal
61.794525,27.36191,normal
22.983597,46.672813,normal
-3.9208374,61.866043,normal
-9.526443,27.877348,normal
-27.166033,-19.726513,normal
-41.278618,-18.829178,normal
16.333672,84.59338,normal
-42.014797,-89.840706,normal
-10.01628,-10.419628,normal
19.517767,61.484398,normal
-47.24359,-32.590263,normal
-58.799465,45.386974,normal
-62.279186,11.14456,normal
-86.809975,-20.241924,normal
-82.55551,-21.641441,normal
25.301842,-104.53355,normal
64.16645,-1.4282472,normal
21.345932,-7.6686864,normal
3.383222,-34.95987,normal
-8.31691,-83.1994,normal
3.8229914,-87.518456,normal
53.958565,-16.660233,normal
-50.24169,44.24046,normal
-10.745284,32.39783,normal
59.08671,-36.28385,normal
12.029305,10.402396,normal
-64.487915,-26.145601,normal
-7.5879264,35.386574,normal
46.87918,-47.487076,normal
-43.710506,-55.412086,normal
-8.94377,43.067715,normal
-8.831947,48.614956,normal
-89.16427,-10.447228,normal
-21.76643,-63.228138,normal
-26.586985,-11.443518,normal
91.58695,20.09816,normal
-45.681866,-33.07053,normal
33.980995,30.979244,normal
-63.06516,10.490751,normal
50.312096,36.21918,normal
-11.266684,46.312847,normal
72.81804,-70.88216,normal
88.42486,44.938137,normal
68.609055,-58.57352,normal
4.578634,51.52764,normal
57.03762,-3.2862353,normal
0.13109241,11.579865,normal
-4.4890485,-39.98211,normal
-23.797293,58.368797,normal
51.728294,-68.02143,normal
9.384867,43.13409,normal
-25.162233,-66.95054,normal
42.9179,77.185905,normal
-22.122797,-16.533882,normal
-90.8374,11.689993,normal
21.515736,43.938026,normal
-80.098724,1.2961758,normal
5.2860565,-106.52812,normal
-7.042061,-99.28924,normal
59.809696,-86.51752,normal
40.27043,78.960434,normal
-6.209887,-3.3724074,normal
-17.812485,80.662834,normal
31.601873,52.8114,normal
-27.794245,74.82144,normal
35.47864,-59.102898,normal
-23.70805,24.901823,normal
-14.74472,24.21753,normal
-56.627266,-1.937917,normal
-81.54888,4.5310245,normal
6.7673655,70.749115,normal
52.73122,-26.305525,normal
16.392487,-8.967739,normal
-31.127316,-29.228796,normal
11.434362,-40.053513,normal
44.975536,73.34624,normal
50.984768,39.24767,normal
31.959581,-97.86999,normal
-62.63437,41.729206,normal
-58.032524,-59.55395,normal
-65.04877,-25.981731,normal
-29.211792,1.9237217,normal
26.243282,-89.29009,normal
-69.76777,-23.271791,normal
-68.28621,-0.22673781,normal
49.450043,4.0571837,normal
53.835567,-67.057526,normal
37.682724,15.215276,normal
96.020325,-1.4270866,normal
-19.087372,6.6200504,normal
-24.025019,-65.59178,normal
13.810434,-40.645943,normal
70.526085,-6.5431213,normal
-1.382184,-0.15715316,normal
-98.188866,-6.8097587,normal
52.69471,-26.366268,normal
28.129381,-2.5143633,normal
-30.7924,-40.239983,normal
-38.759773,-82.22176,normal
-33.133633,-25.161512,normal
18.919596,-4.281111,normal
-6.6172037,-58.96019,normal
-26.076246,-0.88936013,normal
-56.481422,19.77712,normal
52.67866,-65.50334,normal
-26.032423,72.58298,normal
-10.625181,-91.277916,normal
26.575102,-14.182839,normal
-4.3333535,-40.200645,normal
-35.82731,-39.28125,normal
-10.503227,-89.809875,normal
-32.211964,61.8125,normal
-3.3229218,-13.156964,normal
-30.815062,64.946144,normal
-10.748293,43.594315,normal
-69.55584,44.079857,normal
30.732033,-14.375288,normal
-61.549156,42.676323,normal
21.792076,21.96713,normal
-28.017971,82.672485,normal
15.914443,-36.391357,normal
-43.465664,68.938156,normal
-75.467896,-38.807255,normal
43.516415,77.54722,normal
25.156515,27.046188,normal
15.868998,92.452736,normal
68.4064,-57.805405,normal
-79.68609,-43.21371,normal
-51.777245,8.653652,normal
55.06008,-35.054756,normal
-1.5113707,-43.11898,normal
-98.69657,3.6023934,normal
-21.29359,43.99277,normal
-37.062523,-34.607853,normal
-25.095953,0.024940653,normal
-52.26337,56.22629,normal
41.095215,70.1167,normal
-29.829195,9.943702,normal
-72.41514,-34.824738,normal
-19.856792,-61.305077,normal
-64.67909,-59.458954,normal
12.050287,44.154808,normal
-35.903927,84.17313,normal
-3.8541894,61.86613,normal
63.37874,-2.1528451,normal
-42.679695,-20.076597,normal
35.51094,-59.839157,normal
-31.909754,35.880417,normal
-11.12119,-12.567107,normal
-84.177246,-16.277721,normal
-27.493538,-62.063942,normal
36.443947,-36.17548,normal
53.263233,-67.28187,normal
14.791953,-4.097405,normal
-0.4495821,45.894543,normal
-40.421124,-37.035614,normal
103.57679,25.201017,normal
14.498731,-108.17285,normal
50.32762,-18.790718,normal
27.289665,-12.672024,normal
-50.357555,56.079544,normal
-58.26224,-53.532005,normal
27.62733,16.555353,normal
-46.741325,-32.359337,normal
-59.667664,2.129054,normal
16.414646,-34.14829,normal
15.880815,-69.02068,normal
-27.487494,-24.271738,normal
31.964825,-14.351731,normal
28.066898,-103.35997,normal
-34.12636,-45.128086,normal
-39.26275,-16.216837,normal
-54.035343,60.053665,normal
-0.063406855,-64.44173,normal
-76.08863,47.2954,normal
27.625134,16.555197,normal
25.04852,-17.506239,normal
-26.28398,-12.478466,normal
50.192665,-66.7054,normal
-20.465714,-1.1309217,normal
-16.115751,-34.211803,normal
27.501242,1.4309381,normal
-9.873055,-86.9611,normal
-88.35124,-31.12124,normal
10.965838,-108.028366,normal
-51.08986,-56.01098,normal
-47.008877,50.625633,normal
-10.089657,50.831497,normal
16.020052,89.76234,normal
-38.25408,-43.800243,normal
-0.2373849,-30.169872,normal
-52.412033,56.586723,normal
-30.30369,-66.40377,normal
97.931725,-7.6910653,normal
27.367779,-8.3344755,normal
8.991849,-84.093636,normal
-64.347755,35.111664,normal
56.012695,-21.577011,normal
54.47302,-60.0579,normal
-3.7484229,-12.924868,normal
-51.461918,34.629875,normal
-50.01211,34.00103,normal
-8.794045,-60.18038,normal
39.068623,13.500902,normal
-27.804422,-25.096207,normal
-29.05178,9.745038,normal
-91.554245,-0.2862158,normal
41.41668,70.12875,normal
4.7839565,11.014624,normal
63.971954,-18.419952,normal
96.44878,15.055874,normal
26.98904,-3.6040223,normal
-18.77404,11.376858,normal
61.314697,20.276623,normal
69.03756,-11.424717,normal
-69.666306,50.765247,normal
17.83096,58.19721,normal
21.94596,32.194748,normal
-37.9256,85.36882,normal
33.76509,-35.735027,normal
21.79973,32.136356,normal
-66.86488,33.114864,normal
-11.384981,-40.759552,normal
45.074837,-19.50928,normal
37.48321,-59.904156,normal
-28.900969,81.20873,normal
-2.5735636,-36.638206,normal
-54.408897,-59.003784,normal
-0.19297886,57.979843,normal
21.568148,46.492855,normal
-91.32757,-40.859665,normal
18.574844,62.478275,normal
-20.93418,-11.594214,normal
-75.14168,-39.187565,normal
46.96205,24.932096,normal
16.497223,-32.143356,normal
11.002651,46.40834,normal
-91.48824,9.834784,normal
56.78631,22.736738,normal
-91.12787,-14.89569,normal
38.047253,43.98526,normal
-23.353352,40.719475,normal
93.950195,46.751705,normal
4.7560163,50.235126,normal
-88.769646,-36.500954,normal
-35.767376,-78.142555,normal
-1.5521805,21.152437,normal
5.6253276,0.03071554,normal
2.9928954,34.719475,normal
1.5408136,-65.11488,normal
-0.7537802,-8.485975,normal
-21.36216,65.019135,normal
-74.94507,2.5535653,normal
-20.226988,3.1768947,normal
-3.7999394,-26.234116,normal
55.45203,2.2289422,normal
-29.38862,-71.34458,normal
49.111107,3.1776202,normal
52.100933,-67.76079,normal
-14.623736,77.59053,normal
-58.478428,8.218089,normal
-23.68865,-14.633487,normal
-41.048653,-16.926388,normal
84.948265,-34.31815,normal
63.224148,-20.68461,normal
-67.35577,32.683918,normal
28.888172,-17.024317,normal
24.193943,-0.3660349,normal
-34.182575,25.603212,normal
-15.390457,23.857668,normal
-26.566978,-20.382992,normal
32.407574,53.10075,normal
40.882336,73.95702,normal
5.5308146,-0.040378448,normal
3.9967976,-95.563156,normal
-26.093746,36.722878,normal
-6.3469605,-99.74761,normal
11.253804,-40.118233,normal
-7.1224284,-1.324462,normal
-82.12009,-19.828724,normal
36.383595,-57.692223,normal
3.8214624,-86.04591,normal
25.493977,-29.38221,normal
-6.1049566,28.504778,normal
-79.87184,4.647916,normal
-19.193577,12.25883,normal
-55.845314,32.096283,normal
-20.116507,-61.752,normal
-11.6370945,36.319893,normal
-41.280746,-16.673601,normal
2.4716294,47.38976,normal
-28.120365,60.007668,normal
-25.429485,18.551624,normal
-9.139711,-95.47141,normal
-13.038894,39.937653,normal
16.717644,59.507565,normal
17.290476,2.4727278,normal
75.44508,71.89647,normal
71.66087,-64.01884,normal
-38.503292,-81.83019,normal
-28.956041,-38.031136,normal
-37.850822,-47.194,normal
17.472952,22.12946,normal
61.175182,-39.104137,normal
37.483055,-61.163136,normal
13.656942,-67.71225,normal
-41.041008,64.61406,normal
6.823007,2.235935,normal
28.842707,-42.20015,normal
-7.0570693,-60.356884,normal
-4.823945,109.5132,normal
-71.53189,-32.91496,normal
35.908123,28.973646,normal
17.754692,1.3676943,normal
-49.820755,38.887695,normal
26.484964,-70.349014,normal
17.968586,59.42037,normal
-9.989683,-85.44687,normal
105.40013,-30.742176,normal
-12.071655,-29.22732,normal
34.68737,76.51823,normal
-5.956619,-28.25321,normal
58.432972,-36.69145,normal
-54.858902,10.606351,normal
-68.44349,-54.762573,normal
-31.895565,35.91983,normal
-8.965438,48.799515,normal
27.258223,-20.590004,normal
100.20092,-14.095677,normal
-42.02866,-88.44034,normal
-47.157215,-58.481403,normal
95.022766,17.692297,normal
-67.58019,42.40811,normal
17.44857,-9.485738,normal
19.89707,58.40805,normal
-76.47723,48.113914,normal
-49.953587,56.587563,normal
21.110413,90.79367,normal
-35.651363,-43.820553,normal
51.46779,8.188781,normal
23.698812,45.037632,normal
-23.086454,4.058929,normal
-31.701315,54.530483,normal
-10.644001,43.05189,normal
-32.464848,-69.39538,normal
62.805904,-0.5669079,normal
-61.47867,-2.3536463,normal
22.997835,32.514595,normal
59.93726,-33.047043,normal
-21.469952,24.084373,normal
-0.03811126,100.87209,normal
59.25068,-9.316465,normal
-38.82041,50.78978,normal
-4.826892,-1.1119133,normal
52.73203,19.557878,normal
-1.6617646,36.448856,normal
-40.994694,42.785954,normal
-58.04685,-59.742775,normal
-0.18940352,-76.76888,normal
-43.899784,9.980376,normal
-102.85688,-1.4888973,normal
-32.757206,25.420076,normal
-61.29642,14.190326,normal
-31.565289,34.151634,normal
-27.991392,-23.342781,normal
-1.2199239,103.38428,normal
-23.629284,-14.662771,normal
97.00611,-14.2884865,normal
-40.711674,57.153057,normal
-28.732124,-38.06898,normal
-45.92663,62.21098,normal
-48.57069,-57.36651,normal
9.920226,43.762333,normal
-38.818733,9.819432,normal
-99.15765,-0.3625652,normal
45.756283,-19.673985,normal
29.269127,-5.001277,normal
-36.56401,77.744995,normal
-15.324634,-11.227299,normal
35.342243,-59.36191,normal
-75.44684,-52.698296,normal
-4.8459077,110.09116,normal
21.232275,-11.879771,normal
52.32426,-67.68673,normal
-40.608536,71.49059,normal
27.121662,1.4814644,normal
61.192753,-39.22023,normal
-49.385803,-57.475803,normal
18.06314,-13.785259,normal
-43.93172,45.43067,normal
93.89377,-15.16008,normal
-38.397446,-81.67194,normal
-101.36677,6.766236,normal
-30.880325,56.512516,normal
29.480082,-26.77091,normal
-94.42498,10.082406,normal
-14.50215,36.95528,normal
-34.07542,22.632288,normal
-3.5223856,-76.43674,normal
100.338196,-25.3486,normal
31.418465,52.782433,normal
-55.800495,25.692669,normal
36.36521,-58.794365,normal
70.61559,-57.038452,normal
-21.7482,34.93051,normal
11.791591,18.154516,normal
-98.55081,-7.526968,normal
-57.162186,14.115153,normal
-37.74579,53.909668,normal
3.331577,-47.38725,normal
96.03232,0.86470884,normal
25.021803,-99.6742,normal
-17.769073,-70.13616,normal
-60.46959,-6.8165674,normal
-69.23557,-21.228436,normal
-3.4143333,64.08463,normal
55.135685,-28.446255,normal
-4.3340197,109.301445,normal
-49.27551,40.3003,normal
-21.210793,-11.475362,normal
62.25756,-8.453911,normal
-15.20914,-10.833973,normal
63.958378,-1.1177598,normal
-60.352386,52.273937,normal
3.827029,-87.71767,normal
71.55139,-8.965432,normal
45.48348,71.9656,normal
-85.5339,-15.013253,normal
-90.858246,11.501416,normal
3.9569955,15.209801,normal
13.466007,-27.508848,normal
-76.6302,48.84761,normal
-46.566547,38.14616,normal
-0.11682416,101.02801,normal
-100.337326,5.6639314,normal
-28.472721,-24.810236,normal
7.752047,74.6682,normal
